movieId,userId,rating
26,53,4.78769
26,236,4.598787
26,1,4.4283977
26,43,4.3888535
26,258,4.3773093
26,371,4.3697925
26,46,4.3550525
26,302,4.351488
26,505,4.2599335
26,389,4.255592
27,337,4.893628
27,364,4.660224
27,458,4.636799
27,456,4.59356
27,259,4.573101
27,53,4.515658
27,162,4.507566
27,594,4.49189
27,452,4.438387
27,43,4.4039235
28,452,5.5991473
28,276,5.579529
28,389,5.5299835
28,364,5.512094
28,53,5.376181
28,456,5.324993
28,523,5.2584434
28,52,5.25223
28,548,5.2256417
28,532,5.215808
31,543,4.7203493
31,594,4.6937985
31,587,4.497946
31,584,4.477468
31,429,4.406889
31,12,4.3817253
31,176,4.3284035
31,337,4.319466
31,485,4.2926908
31,367,4.275194
34,99,5.146964
34,51,5.0789685
34,164,4.83653
34,275,4.7775693
34,472,4.719444
34,96,4.708175
34,12,4.6627126
34,53,4.5772653
34,201,4.564404
34,1,4.4970236
44,43,4.595006
44,267,4.097073
44,364,4.033409
44,544,3.9776547
44,447,3.8531744
44,399,3.8084848
44,93,3.737901
44,240,3.7375824
44,276,3.7278125
44,402,3.7060583
53,224,4.940596
53,85,4.930048
53,360,4.2064767
53,206,4.0421824
53,270,4.0339375
53,35,4.015074
53,383,4.0086203
53,38,3.9286408
53,410,3.9272747
53,201,3.924286
65,240,4.055172
65,492,3.965453
65,243,3.9311378
65,43,3.8573394
65,12,3.7871895
65,255,3.7513695
65,574,3.745515
65,10,3.6605904
65,276,3.5869958
65,501,3.54676
76,574,4.985029
76,259,4.837884
76,594,4.8262463
76,12,4.810611
76,99,4.797573
76,53,4.7377915
76,587,4.686552
76,243,4.655491
76,492,4.6384397
76,484,4.5483336
78,53,4.237898
78,505,4.1320615
78,423,4.0196095
78,40,3.8608828
78,554,3.8134606
78,267,3.7962115
78,35,3.7924786
78,595,3.7902696
78,1,3.7703424
78,46,3.7581432
81,53,4.6978474
81,371,4.0553694
81,171,4.039234
81,1,3.9876506
81,25,3.984965
81,515,3.9708607
81,527,3.9592557
81,30,3.943644
81,236,3.931672
81,122,3.9268641
85,296,5.398336
85,236,5.137054
85,258,4.9941444
85,191,4.912012
85,113,4.8865223
85,506,4.8568406
85,603,4.7895436
85,74,4.787721
85,90,4.756434
85,391,4.7109623
101,53,5.1491523
101,494,5.0616183
101,147,5.0521502
101,295,5.0195913
101,547,5.006198
101,171,4.950767
101,375,4.891963
101,122,4.851833
101,209,4.7715425
101,595,4.744721
103,12,3.273581
103,240,3.2003458
103,243,3.0356739
103,492,2.9812512
103,543,2.9140391
103,501,2.9115686
103,327,2.8940945
103,574,2.8734848
103,43,2.8669295
103,452,2.818561
108,603,3.940164
108,236,3.8576982
108,506,3.8004084
108,461,3.7035513
108,191,3.6205592
108,33,3.5533948
108,392,3.511288
108,251,3.4715614
108,258,3.451514
108,296,3.436228
126,43,2.4462461
126,544,2.4105337
126,53,2.3517053
126,240,2.3497882
126,492,2.3402271
126,543,2.3018944
126,344,2.2938313
126,243,2.270394
126,337,2.2690084
126,276,2.2682762
148,191,4.919275
148,236,4.6970887
148,258,4.6786766
148,35,4.460407
148,59,4.418232
148,360,4.3194537
148,90,4.2176228
148,285,4.2140574
148,465,4.168604
148,572,4.133893
155,360,4.8515964
155,413,4.2132854
155,59,3.7681613
155,191,3.7124186
155,224,3.637657
155,108,3.620302
155,40,3.599953
155,285,3.5793614
155,203,3.5486066
155,375,3.5351894
159,53,4.3066807
159,12,4.128971
159,243,4.087238
159,543,4.08646
159,30,4.021671
159,586,4.0127463
159,527,3.9234314
159,388,3.8975544
159,171,3.8868172
159,578,3.8624864
183,375,4.127755
183,191,4.098557
183,597,3.9745026
183,236,3.9628448
183,59,3.9326618
183,35,3.916249
183,53,3.9059606
183,465,3.8798401
183,389,3.8764672
183,258,3.8659608
193,259,4.2961774
193,243,4.072039
193,276,3.963636
193,53,3.8333113
193,12,3.7616677
193,495,3.650637
193,452,3.552449
193,492,3.5457473
193,574,3.5434535
193,147,3.5296402
210,53,3.7328236
210,452,3.6007593
210,12,3.58534
210,389,3.5325375
210,548,3.396349
210,93,3.3886838
210,164,3.3663855
210,413,3.3660922
210,176,3.3530686
210,594,3.3340192
211,375,4.3648763
211,53,4.3491035
211,51,4.2970686
211,340,4.1061625
211,122,4.0752153
211,12,4.0426817
211,275,4.0105934
211,547,3.9687629
211,171,3.9637706
211,389,3.9566894
236,53,4.9069285
236,587,4.886714
236,367,4.4874945
236,527,4.4620976
236,594,4.414552
236,542,4.389755
236,154,4.3739014
236,545,4.3619876
236,554,4.3467045
236,519,4.341809
251,53,3.935612
251,12,3.7216816
251,389,3.6652758
251,51,3.66455
251,452,3.6541464
251,375,3.6239169
251,122,3.6069915
251,108,3.5473056
251,176,3.5467486
251,171,3.5441647
253,53,5.2366104
253,236,4.8137116
253,371,4.7222614
253,276,4.700309
253,154,4.6124334
253,533,4.600922
253,258,4.5091906
253,171,4.5046697
253,278,4.5032663
253,515,4.4930053
255,240,4.573899
255,492,4.360556
255,71,4.055622
255,544,3.7879984
255,12,3.7417884
255,143,3.6976168
255,243,3.6573088
255,569,3.635346
255,255,3.6290414
255,501,3.624665
271,43,4.906017
271,543,4.7233043
271,594,4.3290343
271,584,4.2401195
271,344,4.23006
271,267,4.224368
